category	shop_location	item_public_time	item_be_got_time	sell_time	shopee_verified	discount	is_adult	options	show_official_shop_label_in_title	rating_star	five_star	four_star	three_star	two_star	one_star	flash_sale	upcoming_flash_sale	price_min	price_min_before_discoun	price_max	price_max_before_discount	price	price_before_discount	coin_earn_label	liked_count	view_count	cmt_count	is_preferred_plus_seller	show_free_shipping	images	video_info_list	historical_sold
Ao so mi	TP. Hồ Chí Minh	1606903068.0	1609949438.0	3046370.0	False	None	False	12.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	17600000000.0	-1.0	17600000000.0	-1.0	17600000000.0	0.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Ao so mi	Hải Dương	1607956998.0	1609949438.0	1992440.0	False	None	False	7.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	19500000000.0	-1.0	19500000000.0	-1.0	19500000000.0	0.0	None	0.0	0.0	0.0	False	False	2.0	1.0	0.0
Ao so mi	Nước ngoài	1607342683.0	1609949438.0	2606755.0	False	45%	False	16.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	11450000000.0	20810000000.0	11450000000.0	20810000000.0	11450000000.0	20810000000.0	None	0.0	1.0	0.0	False	False	5.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1609567463.0	1609949438.0	381975.0	False	None	False	2.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	20000000000.0	-1.0	21000000000.0	-1.0	20000000000.0	0.0	None	0.0	0.0	0.0	False	False	3.0	0.0	0.0
Ao so mi	Nước ngoài	1607702951.0	1609949438.0	2246487.0	False	None	False	24.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	44740000000.0	-1.0	44740000000.0	-1.0	44740000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1606888851.0	1609949438.0	3060587.0	False	None	False	15.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18600000000.0	-1.0	18600000000.0	-1.0	18600000000.0	0.0	None	0.0	1.0	0.0	False	False	5.0	0.0	0.0
Ao so mi	Nước ngoài	1609406578.0	1609949438.0	542860.0	False	49%	False	35.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	22970000000.0	45260000000.0	24450000000.0	48230000000.0	22970000000.0	45260000000.0	None	0.0	0.0	0.0	False	False	7.0	0.0	0.0
Ao so mi	Hà Nội	1604673913.0	1609949438.0	5275525.0	True	41%	False	12.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	11900000000.0	20000000000.0	11900000000.0	20000000000.0	11900000000.0	20000000000.0	None	0.0	6.0	0.0	False	False	9.0	0.0	1.0
Ao so mi	Nước ngoài	1607421985.0	1609949438.0	2527453.0	False	None	False	16.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	68900000000.0	-1.0	68900000000.0	-1.0	68900000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1609568889.0	1609949438.0	380549.0	False	None	False	2.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18000000000.0	-1.0	18500000000.0	-1.0	18000000000.0	0.0	None	0.0	2.0	0.0	False	False	2.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1606883539.0	1609949438.0	3065899.0	False	None	False	12.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18600000000.0	-1.0	18600000000.0	-1.0	18600000000.0	0.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Ao so mi	Nước ngoài	1609251476.0	1609949438.0	697962.0	False	1%	False	36.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	63080000000.0	63700000000.0	76740000000.0	77530000000.0	63080000000.0	63700000000.0	None	0.0	0.0	0.0	False	True	9.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1606902138.0	1609949438.0	3047300.0	False	None	False	15.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	17600000000.0	-1.0	17600000000.0	-1.0	17600000000.0	0.0	None	0.0	1.0	0.0	False	False	5.0	0.0	0.0
Ao so mi	Nước ngoài	1609772803.0	1609949438.0	176635.0	False	None	False	36.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	46000000000.0	-1.0	53200000000.0	-1.0	46000000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Hà Nội	1609418403.0	1609949438.0	531035.0	False	50%	False	48.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	22900000000.0	45800000000.0	24900000000.0	49800000000.0	22900000000.0	45800000000.0	None	0.0	0.0	0.0	False	False	7.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1608279014.0	1609949438.0	1670424.0	False	47%	False	30.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	6900000000.0	13000000000.0	6900000000.0	13000000000.0	6900000000.0	13000000000.0	None	0.0	0.0	0.0	False	False	9.0	1.0	0.0
Ao so mi	Nước ngoài	1607413731.0	1609949438.0	2535707.0	False	20%	False	15.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	78950000000.0	98950000000.0	78950000000.0	98950000000.0	78950000000.0	98950000000.0	None	0.0	1.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1603915516.0	1609949438.0	6033922.0	False	50%	False	8.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	16130000000.0	32100000000.0	16190000000.0	32100000000.0	16130000000.0	32100000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1606882313.0	1609949438.0	3067125.0	False	None	False	12.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18600000000.0	-1.0	18600000000.0	-1.0	18600000000.0	0.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Ao so mi	Nước ngoài	1609227229.0	1609949438.0	722209.0	False	15%	False	8.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18955000000.0	22300000000.0	18955000000.0	22300000000.0	18955000000.0	22300000000.0	None	0.0	1.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1607151581.0	1609949438.0	2797857.0	False	None	False	12.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	14611200000.0	-1.0	14611200000.0	-1.0	14611200000.0	0.0	None	0.0	0.0	0.0	False	True	9.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1606881145.0	1609949438.0	3068293.0	False	None	False	15.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18600000000.0	-1.0	18600000000.0	-1.0	18600000000.0	0.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Ao so mi	Nước ngoài	1609772700.0	1609949438.0	176738.0	False	None	False	50.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	48200000000.0	-1.0	48200000000.0	-1.0	48200000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1600080253.0	1609949438.0	9869185.0	True	40%	False	12.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	23166000000.0	38610000000.0	23166000000.0	38610000000.0	23166000000.0	38610000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1599121934.0	1609949438.0	10827504.0	False	50%	False	30.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	22040000000.0	43850000000.0	22040000000.0	43850000000.0	22040000000.0	43850000000.0	None	0.0	0.0	0.0	False	False	8.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1596623062.0	1609949438.0	13326376.0	False	None	False	20.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18000000000.0	-1.0	18000000000.0	-1.0	18000000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1595906354.0	1609949438.0	14043084.0	False	None	False	6.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	36750000000.0	-1.0	36750000000.0	-1.0	36750000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1595522367.0	1609949438.0	14427071.0	False	21%	False	45.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	50940000000.0	64420000000.0	50940000000.0	64420000000.0	50940000000.0	64420000000.0	None	0.0	0.0	0.0	False	False	1.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1606881329.0	1609949438.0	3068109.0	False	None	False	15.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18600000000.0	-1.0	18600000000.0	-1.0	18600000000.0	0.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Ao so mi	Nước ngoài	1592124659.0	1609949438.0	17824779.0	False	20%	False	8.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	56240000000.0	70600000000.0	56240000000.0	70600000000.0	56240000000.0	70600000000.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Ao so mi	Nước ngoài	1591617339.0	1609949438.0	18332099.0	False	41%	False	10.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	25530000000.0	43510000000.0	25530000000.0	43510000000.0	25530000000.0	43510000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1609567657.0	1609949438.0	381781.0	False	None	False	2.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18000000000.0	-1.0	18500000000.0	-1.0	18000000000.0	0.0	None	0.0	0.0	0.0	False	False	2.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1606890031.0	1609949438.0	3059407.0	False	None	False	15.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18600000000.0	-1.0	18600000000.0	-1.0	18600000000.0	0.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1606904884.0	1609949438.0	3044554.0	False	None	False	15.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	17600000000.0	-1.0	17600000000.0	-1.0	17600000000.0	0.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Ao so mi	Nước ngoài	1609772781.0	1609949438.0	176657.0	False	None	False	36.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	46000000000.0	-1.0	53200000000.0	-1.0	46000000000.0	0.0	None	0.0	1.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1583310168.0	1609949438.0	26639270.0	False	None	False	6.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	22600000000.0	-1.0	22600000000.0	-1.0	22600000000.0	0.0	None	2.0	0.0	0.0	False	False	4.0	0.0	0.0
Ao so mi	Hà Nội	1607621463.0	1609949438.0	2327975.0	False	36%	False	25.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	15900000000.0	25000000000.0	15900000000.0	25000000000.0	15900000000.0	25000000000.0	None	0.0	1.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1606901911.0	1609949438.0	3047527.0	False	None	False	15.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	17600000000.0	-1.0	17600000000.0	-1.0	17600000000.0	0.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Ao so mi	Nước ngoài	1609386229.0	1609949438.0	563209.0	False	15%	False	12.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	15045000000.0	17700000000.0	15045000000.0	17700000000.0	15045000000.0	17700000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1587540840.0	1609949438.0	22408598.0	False	None	False	1.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	25000000000.0	-1.0	25000000000.0	-1.0	25000000000.0	0.0	None	0.0	0.0	0.0	False	False	4.0	0.0	0.0
Ao so mi	Nước ngoài	1609389935.0	1609949438.0	559503.0	False	49%	False	39.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	19260000000.0	37890000000.0	20000000000.0	39370000000.0	19260000000.0	37890000000.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Ao so mi	Nước ngoài	1609272545.0	1609949438.0	676893.0	False	1%	False	36.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	63240000000.0	63850000000.0	76890000000.0	77690000000.0	63240000000.0	63850000000.0	None	0.0	0.0	0.0	False	False	8.0	0.0	0.0
Ao so mi	Nước ngoài	1603527910.0	1609949438.0	6421528.0	False	50%	False	6.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	31925900000.0	63851700000.0	31925900000.0	63851700000.0	31925900000.0	63851700000.0	None	0.0	0.0	0.0	False	False	6.0	0.0	0.0
Ao so mi	Nước ngoài	1588244397.0	1609949438.0	21705041.0	False	1%	False	10.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	16680000000.0	16870000000.0	16680000000.0	16870000000.0	16680000000.0	16870000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1606883742.0	1609949438.0	3065696.0	False	None	False	15.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18600000000.0	-1.0	18600000000.0	-1.0	18600000000.0	0.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1606883742.0	1609949438.0	3065696.0	False	None	False	15.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18600000000.0	-1.0	18600000000.0	-1.0	18600000000.0	0.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Ao so mi	Nước ngoài	1601966302.0	1609949438.0	7983136.0	False	50%	False	20.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18090000000.0	36000000000.0	18090000000.0	36000000000.0	18090000000.0	36000000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1599121933.0	1609949438.0	10827505.0	False	50%	False	30.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	21990000000.0	43760000000.0	21990000000.0	43760000000.0	21990000000.0	43760000000.0	None	0.0	0.0	0.0	False	False	8.0	0.0	0.0
Ao so mi	Nước ngoài	1588079585.0	1609949438.0	21869853.0	False	1%	False	7.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	24790000000.0	25060000000.0	24790000000.0	25060000000.0	24790000000.0	25060000000.0	None	0.0	0.0	0.0	False	False	8.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1609568726.0	1609949438.0	380712.0	False	None	False	2.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18000000000.0	-1.0	18500000000.0	-1.0	18000000000.0	0.0	None	0.0	0.0	0.0	False	False	4.0	0.0	0.0
Ao so mi	Nước ngoài	1598873708.0	1609949438.0	11075730.0	False	45%	False	12.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	20000000000.0	36290000000.0	20000000000.0	36290000000.0	20000000000.0	36290000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1598323038.0	1609949438.0	11626400.0	False	50%	False	12.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	26860000000.0	53720000000.0	26860000000.0	53720000000.0	26860000000.0	53720000000.0	None	0.0	0.0	0.0	False	False	7.0	0.0	0.0
Ao so mi	Nước ngoài	1588079401.0	1609949438.0	21870037.0	False	1%	False	9.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	23920000000.0	24190000000.0	23920000000.0	24190000000.0	23920000000.0	24190000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1591102372.0	1609949438.0	18847066.0	False	50%	False	15.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	30900000000.0	61480000000.0	30900000000.0	61480000000.0	30900000000.0	61480000000.0	None	0.0	1.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1587914363.0	1609949438.0	22035075.0	False	None	False	8.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	23900000000.0	-1.0	23900000000.0	-1.0	23900000000.0	0.0	None	1.0	2.0	0.0	False	True	8.0	0.0	0.0
Ao so mi	Nước ngoài	1592471956.0	1609949438.0	17477482.0	False	50%	False	10.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	30070000000.0	59840000000.0	30070000000.0	59840000000.0	30070000000.0	59840000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1591102257.0	1609949438.0	18847181.0	False	50%	False	20.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	30400000000.0	60490000000.0	30400000000.0	60490000000.0	30400000000.0	60490000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1592161940.0	1609949438.0	17787498.0	False	50%	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18090000000.0	36000000000.0	18090000000.0	36000000000.0	18090000000.0	36000000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1572430697.0	1609949438.0	37518741.0	False	23%	False	25.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	23240000000.0	30030000000.0	23240000000.0	30030000000.0	23240000000.0	30030000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1607485627.0	1609949438.0	2463811.0	False	None	False	12.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	31810000000.0	-1.0	31810000000.0	-1.0	31810000000.0	0.0	None	0.0	1.0	0.0	False	False	8.0	0.0	0.0
Ao so mi	Nước ngoài	1608876209.0	1609949438.0	1073229.0	False	15%	False	6.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	17850000000.0	21000000000.0	17850000000.0	21000000000.0	17850000000.0	21000000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1603718235.0	1609949438.0	6231203.0	False	None	False	4.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	37330000000.0	-1.0	37330000000.0	-1.0	37330000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1598093468.0	1609949438.0	11855970.0	False	21%	False	9.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18000000000.0	22900000000.0	18000000000.0	22900000000.0	18000000000.0	22900000000.0	None	0.0	1.0	0.0	False	False	3.0	0.0	0.0
Ao so mi	Nước ngoài	1609392562.0	1609949438.0	556876.0	False	49%	False	14.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	14170000000.0	27670000000.0	16400000000.0	32140000000.0	14170000000.0	27670000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1591395552.0	1609949438.0	18553886.0	False	16%	False	8.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	16550000000.0	19610000000.0	16550000000.0	19610000000.0	16550000000.0	19610000000.0	None	0.0	4.0	0.0	False	False	8.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1609567383.0	1609949438.0	382055.0	False	None	False	2.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	20000000000.0	-1.0	21000000000.0	-1.0	20000000000.0	0.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Ao so mi	Nước ngoài	1609772820.0	1609949438.0	176618.0	False	None	False	50.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	69600000000.0	-1.0	69600000000.0	-1.0	69600000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1606880775.0	1609949438.0	3068663.0	False	None	False	15.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18600000000.0	-1.0	18600000000.0	-1.0	18600000000.0	0.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1609568802.0	1609949438.0	380636.0	False	None	False	2.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18000000000.0	-1.0	18500000000.0	-1.0	18000000000.0	0.0	None	0.0	2.0	0.0	False	False	6.0	0.0	0.0
Ao so mi	Nước ngoài	1586252583.0	1609949438.0	23696855.0	False	29%	False	45.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	32960000000.0	46700000000.0	32960000000.0	46700000000.0	32960000000.0	46700000000.0	None	0.0	0.0	0.0	False	False	8.0	0.0	0.0
Ao so mi	Nước ngoài	1585798902.0	1609949438.0	24150536.0	False	None	False	6.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	86400000000.0	-1.0	86400000000.0	-1.0	86400000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1588079400.0	1609949438.0	21870038.0	False	1%	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	29710000000.0	30030000000.0	29710000000.0	30030000000.0	29710000000.0	30030000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1609772515.0	1609949438.0	176923.0	False	None	False	36.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	76700000000.0	-1.0	76700000000.0	-1.0	76700000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1588079400.0	1609949438.0	21870038.0	False	1%	False	7.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	29710000000.0	30030000000.0	29710000000.0	30030000000.0	29710000000.0	30030000000.0	None	0.0	0.0	0.0	False	False	7.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1609569306.0	1609949438.0	380132.0	False	None	False	2.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18000000000.0	-1.0	18500000000.0	-1.0	18000000000.0	0.0	None	0.0	0.0	0.0	False	False	3.0	0.0	0.0
Ao so mi	Nước ngoài	1577159799.0	1609949438.0	32789639.0	False	29%	False	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	13790000000.0	17700000000.0	13930000000.0	19300000000.0	13790000000.0	17700000000.0	None	1.0	0.0	0.0	False	True	9.0	0.0	0.0
Ao so mi	Nước ngoài	1570864583.0	1609949438.0	39084855.0	False	50%	False	10.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	24500000000.0	49000000000.0	24500000000.0	49000000000.0	24500000000.0	49000000000.0	None	1.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1604490744.0	1609949438.0	5458694.0	False	None	False	50.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	22610000000.0	-1.0	43580000000.0	-1.0	22610000000.0	0.0	None	0.0	0.0	0.0	False	False	5.0	0.0	0.0
Ao so mi	Nước ngoài	1609224668.0	1609949438.0	724770.0	False	15%	False	4.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	15895000000.0	18700000000.0	15895000000.0	18700000000.0	15895000000.0	18700000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1604371637.0	1609949438.0	5577801.0	False	50%	False	12.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	15000000000.0	30000000000.0	15000000000.0	30000000000.0	15000000000.0	30000000000.0	None	0.0	2.0	0.0	False	False	8.0	0.0	0.0
Ao so mi	Nước ngoài	1609772717.0	1609949438.0	176721.0	False	None	False	50.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	48200000000.0	-1.0	55300000000.0	-1.0	48200000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1604349722.0	1609949438.0	5599716.0	False	46%	False	40.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	38750000000.0	72110000000.0	38750000000.0	72110000000.0	38750000000.0	72110000000.0	None	0.0	0.0	0.0	False	False	7.0	0.0	0.0
Ao so mi	Nước ngoài	1603908803.0	1609949438.0	6040635.0	False	50%	False	50.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	32070000000.0	63520000000.0	32070000000.0	63520000000.0	32070000000.0	63520000000.0	None	0.0	0.0	0.0	False	False	7.0	0.0	0.0
Ao so mi	TP. Hồ Chí Minh	1607962167.0	1609949438.0	1987271.0	False	None	False	4.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	14500000000.0	-1.0	14500000000.0	-1.0	14500000000.0	0.0	None	0.0	0.0	0.0	False	False	6.0	0.0	0.0
Ao so mi	Nước ngoài	1602065080.0	1609949438.0	7884358.0	False	30%	False	8.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	20140000000.0	28600000000.0	20140000000.0	28600000000.0	20140000000.0	28600000000.0	None	0.0	0.0	0.0	False	True	9.0	0.0	0.0
Ao so mi	Nước ngoài	1599092410.0	1609949438.0	10857028.0	False	None	False	4.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	44800000000.0	-1.0	44800000000.0	-1.0	44800000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1597788822.0	1609949438.0	12160616.0	False	None	False	6.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	10130000000.0	-1.0	10130000000.0	-1.0	10130000000.0	0.0	None	0.0	0.0	0.0	False	False	6.0	0.0	0.0
Ao so mi	Nước ngoài	1596766952.0	1609949438.0	13182486.0	False	48%	False	8.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	38930000000.0	75580000000.0	38930000000.0	75580000000.0	38930000000.0	75580000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1609772799.0	1609949438.0	176639.0	False	None	False	50.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	44600000000.0	-1.0	44600000000.0	-1.0	44600000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1592964246.0	1609949438.0	16985192.0	False	27%	False	14.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	23065200000.0	31596300000.0	23065200000.0	31596300000.0	23065200000.0	31596300000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1588079503.0	1609949438.0	21869935.0	False	1%	False	10.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	17980000000.0	18170000000.0	20780000000.0	20990000000.0	17980000000.0	18170000000.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1609772523.0	1609949438.0	176915.0	False	None	False	48.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	69600000000.0	-1.0	69600000000.0	-1.0	69600000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	Nước ngoài	1570349676.0	1609949438.0	39599762.0	False	None	False	40.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	48410000000.0	-1.0	85240000000.0	-1.0	48410000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Ao so mi	None	1609140602.0	1609949438.0	808836.0	False	None	False	9.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	9063000000.0	-1.0	9063000000.0	-1.0	9063000000.0	0.0	None	0.0	1.0	0.0	False	False	7.0	0.0	0.0
